클로버,S000061776089,"위태로운 현실에 단단히 발 디딜 힘을 주는 소설, 『클로버』. 녹록지 않은 삶을 살아가는 소년 정인과 고양이로 둔갑한 악마 헬렐이 함께 일주일을 보내는 이야기다. 지옥에서 온 ‘악마’와 한국에 사는 평범한 ‘소년’, 아무런 접점이 없을 것 같은 두 인물이 만들어 나가는 합이 경쾌하면서도, 무수한 유혹으로 이뤄진 삶을 어떻게 헤쳐 나가야 하는가를 반추하게 만드는 수작이다. 창비청소년문학상 심사위원에게 “읽는 즐거움이 큰 것에 못지않게 읽고 나서 마음에 남는 여운이 깊은 작품”, 청소년심사단에게 “주인공을 통해 느껴 보지 못했던 삶의 의미를 느낄 수 있었다”는 찬사를 받으며 제15회 창비청소년문학상을 수상했다. 『위저드 베이커리』 『아몬드』 『페인트』 『유원』이 우리에게 준 재미와 감동을 이어갈 작품이다.이 책은 선택에 대한 이야기다. 삶에서 해야 하는 수많은 선택 앞에 우리는 바른 길로 나아갈 수 있을까? 아니, 어느 길이 올바른 것인지 어떻게 알 수 있을까? 이 정답 없는 질문을 아직 어린 정인이 스스로에게 끊임없이 되묻는다. 그저 백만 원을 모으는 게 꿈이었던 시절 정인의 목표는 사소할지언정 선명했다. 하지만 정인의 삶에 헬렐이 개입하고, 여러 상황이 닥치면서 정인 스스로도 자신이 무엇을 원하는지 모르게 되어 버린다. 무수하고 뜻 모를 질문에 명확히 대답할 수 있는 사람은 없다. 청소년이기에 더 흔들릴 수밖에 없는 정인은 한바탕 폭풍을 겪은 뒤 알게 된다. ‘만약에’로 파생될 여러 갈래의 길에서 선택할 수 있는 것은 한 가지이고, 그 누구도 아닌 정인 스스로가 골라야 한다는 것을. 이를 깨달은 정인은 앞으로 굳은살이 단단히 박힌 발로 씩씩하게 걸을 것이다. 그렇게 만들어 낸 길이 험할지라도, 『클로버』의 독자들은 정인이 어떤 자신이든 긍정할 것이라는 사실을 안다. 스스로를 비추는 거울을 똑바로 볼 수 있는 정인의 용기가 미덥다. 그와 함께 발을 내디뎌 볼 차례다."
방어가 제철,S000061694256,소중해질 기회조차 갖지 못했던 이름들을다정하게 감싸는 결연한 빛의 이야기“살아서 기억해. 네 몫의 삶이 실은 다른 삶의 여분이라는 걸.”안윤 소설집
솔개는 비상을 꿈꾼다,S000061757703,"‘언젠간 나도 저 힘찬 솔개의 날개처럼 세상을 가로질러 질주하고 말 테야!’솔개의 날개에는 수빈의 어릴 적 꿈이 있었다.산 중턱 언덕에 앉아 등이 땀에 흠뻑 젖어 식히고 있을 때, 솔개를 쳐다보면 항상 힘이 나곤 했었다. 희망이 생기고 힘든 일도 쉽게 헤쳐 나갈 수 있는 용기도 솟아올랐다.수빈은 가끔 힘들 때 솔개가 보고 싶어진다. 지금 이 순간에도......!- 본문 中에서 -『솔개는 비상을 꿈꾼다』는 성공하기 위해 상경한 젊은 청춘들이 현실에 부딪히고 순탄하지 않은 여정으로 인해 상처를 받고 힘들어하지만 이겨 내며 포기하지 않고 꿈을 향해 나아가는 모습을 담은 소설이다."
나는 그 정도로 나쁜 사람은 아니다,S000061584931,"“한 번도 이런 이야기의 세계를 보여준 작가가 없었다! 상식과 현실이 이토록 간단히 뒤집히다니, 그야말로 마술 같았다. 이 작가는 천재이거나 다른 세계에서 왔을 것이다”천재 이야기꾼의 탄생을 알리는, 올해 가장 경이로운 단편 소설집원고 없이 오직 작가의 상상력만 믿고 후속 소설집까지 계약 7편의 단편소설을 읽었을 뿐인데, 7편의 장편영화를 본 것 같은 놀라운 경험"
코로나 시대의 사랑,S000062180530,"“우리는 녹사평역 2번 출구 앞에서 만났다. 온도, 습도 모두 아주 쾌적한 걷기 좋은 밤이었다. 그녀는 검정색 후드티에 청바지를 입고 왔다. 여성적인 매력이 느껴지는 옷은 아니었다.경리단길을 향해 걸으며 나는 그녀의 옆얼굴을 바라보았다. 마스크로 절반 넘게 가려져 있었지만 아름다웠다. 그녀의 얼굴에는 어떤 독특한 생동감이 있었다. 표정이 풍부하다는 말로는 부족한 생동감. 그것은 자기주장이 확실한 사람에게서 관찰되는 적극성, 도전적인 눈빛 같은 거였다. 나는 그녀에게 그동안 잘 지냈느냐고 물었다. 그녀는 잘 지냈다며 나는 어땠느냐고 물었다. 나도 잘 지냈다고 했다.”류광호, 〈코로나 시대의 사랑〉 123p 중. 〈코로나 시대의 사랑〉은 만남도 연애도 어려운 코로나 시대, 사랑을 갈망하는 청춘의 좌충우돌 연애기다. 코로나19로 자의반 타의반 직장을 그만둔 스물아홉의 청년 준오. 약간의 모아놓은 돈이 있던 그는 바로 다른 일자리를 구하는 대신 예전부터 한번 해보고 싶었던 독서모임에 참여한다. 독서모임의 참여자는 대부분 여성이라는 걸 어디선가 들었기 때문이다. 모임에서 그는 화장품 마케터 지은과 페미니스트 대학원생 민아를 만나게 된다. 누군가를 만나고 연애하는 게 어려운 코로나 시대에 준오는 과연 사랑을 시작할 수 있을까? 가뜩이나 힘들어진 청년의 삶을 살아내야 하는 준오는, 마지막 보루와도 같던 사랑할 권리마저 코로나 시대라는 이유로 빼앗긴 거 같은 상황 속에서, 기어코 사랑을 해낼 수 있을까?청년 세대만의 깊은 문제에 천착하여 집요하게 써내려간 류광호 작가의 역작. 그가 독자들을 향해 던지는 코로나 시대의 사랑에 대한 이야기, 그리고 질문들."
신 전래특급(큰글자책),S000061694451,"[줄거리]이몽룡과 겟 아웃변학도는 자신의 생일잔치 때 춘향에게 수청을 강요하다가, 갑자기 나타난 암행어사 이몽룡에게 모질게 구타당하고 정신을 잃고 말았다. 깨어나 보니 자신은 옥에 갇히지 않았다. 관리들이 그에게 와서 관아를 습격한 일당은 암행어사가 아니라 민가에 퍼지고 있던 사이비 종교 패거리였고, 이몽룡은 그 사이비 종교의 교주라고 보고했다. 뒤이어 진짜 암행어사가 도착해 모든 정황을 보고했고, 변학도는 초진포라는 고을의 현감으로 좌천되었다. 그 와중에 이몽룡의 수하 방자를 생포한 변학도는 이몽룡의 본거지가 섭주인 것을 알아냈다. 발령받은 초진포는 섭주와 가까워서, 변학도는 이몽룡 일당을 토벌해 공을 세우고 춘향까지 차지할 꿈에 부풀어 길을 나선다.해와 달이 된 오누이와 우주의 침입자햇님과 월녀 오누이의 엄마는 두 아이를 데리고 아무도 없는 산골짜기에 살았다. 천주학 신자였던 남편은 가족들도 속이고 신앙에 몰두하다가 가족들까지 위험에 처하게 되었기 때문이다. 어느 날 산골짜기에 살던 오누이의 엄마는 불한당의 습격을 당했지만, 우연히 주변을 지나던 장화 홍련 자매의 도움을 받아 살아남게 되었다. 이후 오누이 엄마는 철문을 설치했고, 도움을 준 장화 홍련 자매에게 아무도 살지 않는 집을 알려주어 근처에 살게 했다. 장화 홍련 자매의 아버지는 나라에서 금지한 《귀경잡록》이라는 책에 심취해 외계인의 존재를 연구하던 사람이었고, 이 때문에 자매는 쫓기는 처지였다.그러던 어느 날 밤, 장화 홍련 자매는 하늘에서 커다란 별똥별이 근처에 떨어지는 모습을 보고 그것을 쫓아갔다. 한편 오누이의 엄마는 무당의 굿 준비를 도와주고 떡을 얻어 늦은 밤 집으로 돌아가다가, 시커먼 호랑이 한 마리를 만나게 되는데…….심 봉사와 이창심청은 아버지 심 봉사를 한양으로 모셔왔다. 심청은 앞 못 보는 아버지가 걱정스러워서 먼저 친절을 베푸는 사람들은 의심부터 해야 한다며 아버지를 조심시킨다. 심청이 있는 집 맞은 편에는 각각 흥부 내외와 혹부리 영감이 살고 있다. 심청은 자신이 일하느라 집에 없을 때는 옆집 뺑덕어멈에게 아버지를 부탁했다. 심 봉사는 조용해진 한밤중에는 다른 사람에게 들리지 않는 맞은편 집들에서 속삭이는 소리까지 들을 수 있는 것을 알게 되었다.그런데 한양에 온 다음 날부터 심청은 3일이나 집에 돌아오지 않았다. 심청이 돌아오지 않자 걱정스런 맘에 심 봉사는 집을 나서서 뺑덕어멈과 딸을 찾아 헤맨다. 그러다 나루터에 도착한 심 봉사 일행은 구경꾼들이 하는 말을 듣게 된다. 처녀 세 사람의 시체가 강물에 떠내려 왔다고.도깨비 감투와 X레이 눈의 사나이비가 내리는 밤, 나무꾼이 산을 헤매다 어떤 집에 도착했다. 비 피하는 게 급한 나무꾼이 집 안에 무작정 들어갔는데, 곧 발소리도 없이 이상한 사람들이 들어왔다. 나무꾼은 몸을 숨기고 그들의 이야기를 듣게 되었다. 그들은 한 사람이 다른 사람을 쳐다보면 파장을 일으키는 방식으로 소통을 했다. 그 파동을 볼 때마다 번개로 직격당하는 두통이 밀려왔다. 그들 다섯이 만들어내는 파동은 점점 거세졌고, 나무꾼은 감각이 왜곡되는 기분과 함께 혀가 목구멍 안으로 저절로 말리는 것 같았다. 죽을 것 같은 기분이 든 나무꾼은 혀가 말리는 걸 막기 위해 개암을 입에 넣고 씹었다. 폭탄이 터진 것 같은 딱! 소리가 집 안을 울렸다. 이상한 존재들은 무슨 소리인지 확인도 하지 않고 냅다 줄행랑을 쳤다. 나무꾼은 그들이 사라진 집에서 시커먼 감투 하나를 발견해 가지고 돌아왔다. 그 감투에는 비밀이 숨겨져 있었는데……."
열일하는 과금 기사 11,S000061757563,"중세랜드 생활 20년 차그런데 그곳이 게임 속이었다고?“인터뷰에 응해 주셔서 정말 감사합니다! 요즘 어디 가도 재연 씨 얼굴이 보일 정도로 왕성하게 활동하고 계신데요! 재연 씨는 이토록 열정을 불태울 수 있는 원동력이 뭐라고 생각하시나요?”“과금이죠.”“그래요! 과금…… 네?”“더 열심히 일해야 과금을 할 수 있으니까요.”“네에에……?!”과금을 하면 아이템과 능력을 얻을 수 있다!그러나 결국 돈을 벌어야 과금을 하지 않겠는가?오늘도, 그리고 내일도기사는 열심히 일한다"
마교 부교주가 사는 법 4,S000061757562,"삶이 협(俠)이었다면 죽어도 좋지 아니한가.사문의 가르침대로 살다 죽었다고 자부하던 시골 소문파의 이름 없는 무사가마교 부교주의 몸에서 깨어났다.최종병기.인간백정.백도 도살자.살예진천황.백도제일인 사냥꾼이라 불리던 부교주가 이상하다.“부교주님 왜 저러는 거랍니까?”길잡이 한 명에 마부 하나,그리고 비루먹은 개 한 마리와 함께 천산을 벗어난 그의 행보가강호에 파란을 불러온다."
잘 모르던 아이,S000061696122,"첫눈에 꽂힌 중학교 후배를 집요하게 따라다니는 지애의 아슬아슬한 애정 공세! _〈스토커〉가정불화 속에 방치된 채 불안과 씨름하는 유경에게 들리는 묘한 소리의 정체는? _〈한 소리가 있어〉로맨스 웹툰의 주인공은커녕 첫사랑 강제 종결에 이어 절친의 어마어마한 비밀까지 떠안게 된 자영의 얼얼한 겨울날. _〈너의 시작〉엄마에게 떠밀려 머물게 된 아빠의 집, 해진은 속도 없이 자꾸만 엉겨 붙는 의붓 여동생의 뻔뻔한 제안에 휘말리고 마는데……. _〈동생년〉훌쩍 떠난 여행길에서 중학교 동급생이었던 K와 스치듯 만나, 봉인해 둔 기억을 떠올리는 이진의 시간 여행! _〈잘 모르던 아이〉가끔은 힘내지 않아도 괜찮다고,지금 그대로도 충분하다는 말을 건네는 다섯 빛깔 이야기"
구조 조정에서 살아남는 법 8,S000061757561,"계속되는 구조 조정과 정리 해고“미안하게 됐어, 너무 섭섭하게 생각하지 마. 은호 씨.”회사에서 통보를 받은 순간하늘이 무너져 내린 듯한 굉음과 함께세상이 변했다[본 지구의 매각이 결정되었습니다.][이에 인력 구조 조정이 진행됩니다.]목숨을 건 구조 조정공략하면 특별한 힘을 얻을 수 있는 미션들기적 같은 장난이라면, 이 장난에 최선을 다하리라!“찾았습니다. 다 같이 살 수 있는 방법.”구조 조정자의 초고속 승진이 지금 시작된다!"
무주의 맹시,S000061838784,"재미없는 소설을 썼다. 심지어 그 소설들을 모아 소설집을 냈다. 내 소설을 읽은 혹자는 소설이 재미도 없고 어렵다면서 말랑한 이야기를 쓰라고 했다. 그 조언을 듣고도 여전히 재미있는 소설과는 먼 재미없는 소설을 썼다. 그래야만 했다. 내 글에 걸려 올라온 모든 것들이 그 순간을 사는 사람들의 이야기였고 그런 이들을 호명하는 것이 의무처럼 느껴졌다. 그런 의무감과 중압감을 가지고 쓰는 글이 고통스러웠지만 포기하지 못 했다. 더 고통스러웠던 것은 포기하지 못 하면서 글을 쓰지 못하는 시간을 이겨내는 일이었다.한동안, 아니 꽤 오랜 시간 소설을 쓰지 못 했다.다시 소설을 쓰기 시작했을 때 세상은 코로나 바이러스가 창궐하여 사람들이 죽어 나갔고 기상이변으로 인한 재난의 시대였다. 이상한 일이 벌어졌다. 지금, 여기에서 일어나는 일을 쓰는 것이 의무라 여겼던 지난 글쓰기와 달리 다른 이야기를 쓰고 싶다는 욕망이 일었다. 그 욕망은 이전에 나의 세계에 없던 다른 경험과 감정과 균열이 만들어낸 결과였으며 강렬하게 이끌렸다. 그래서 시도를 했다. 또 시도했다. 나의 세계관이 바뀐 이전에는 써보지 못한 주제와 다른 방식으로 이야기를 풀어 나가고 싶었지만 생각대로 되지 않았다.이전과 이후를 이어줄 수 있는 의식이 필요했다. 새로운 시도를 통해 이전에는 써 본 적 없는 소설을 쓰고 싶다는 욕망에 닿기 위해서는 이전의 소설들을 위무하고 보내주는 통과의례가 있어야 다른 이야기를 쓸 수 있다는 것을 깨달았다. 작가마다 자신의 소설을 세상으로 내보이는 목적이 다르겠지만 내 목적은 분명했다.이전에 썼던 소설을 잘 떠나보내는 것.치열하게 글을 썼던 그 순간들과 함께 나의 소설을 위무慰撫하며 내 인생 첫 소설집을 세상에 내놓기로 했다. 그것이 내가 선택한 의식이다. 치열했던 그 시기를 정리하고 위무를 마친 후에 찾아올 새로운 글쓰기를 위한 의식. 의식은 또 다른 시도를 위한 떠나보내기 일 뿐, 그 의식을 치렀다고 혹자가 조언한 대로 재미있는 소설을 쓸 수 있게 될지는 모를 일이다. 재미라는 것이 어떤 기준으로 보느냐에 따라 달라질 것이므로 나와 혹자가 느끼는 재미는 다를 것이다. 따라서 내가 선택한 의식 이후에 쓰게 될 소설이 여전히 혹자에게 재미없는 소설이 될 가능성이 있다. 그럼에도 불구하고 새로운 글쓰기 방식을 취하기 위한 의식을 행한 이후에는 이전과 다른 글쓰기가 될 것이다. 그것으로 충분하다.우주에 티끌 같은 존재로 떠돌다 누군가를 알아보고 알아채는 거대한 일.거대한 일을 감당하고 감당해 준 모든 티끌들.티끌인 내 존재를 그대로 인정해 준 형규와 태호, 진호, 진경.티끌로 전전하며 유랑하다 한 번도 입 밖에 내지 못한 말… 사랑한다.재미없는 소설을 읽고 표사表辭를 써주신 김이정 선생님과 교정을 봐주신 문성희 선생님께도 감사의 마음을 전한다. 두 분 모두 시간을 다투는 작업을 하고 있는 와중에 마음을 내어줘서 감사할 따름이다.잘 떠나보냈다. 모든 순간이 마음 겹다.현혜경"
안젤라(큰글자도서),S000061776067,"'1세대 페미니스트'이자 '자유 의지로 광장에 선 여성' 안이희옥의 연작소설 『안젤라』가 출간되었다. 1995년 독신 여성에 대한 사회적 압박을 그린 장편소설 『여자의 첫 생일』과 2000년 가부장제 사회에 만연한 성폭력 문제를 제기한 장편소설 『버지니아 울프가 결혼하지 않았다면』 이후 21년 만이다. 안이희옥은 그간 공들여 써낸 7편의 소설에서 노년에 접어든 독신 여성의 삶과 기억을 펼쳐 낸다.작중 화자인 안젤라는 퇴직한 뒤 신도시 한구석에 살고 있다. 평생 노동한 대가로 병과 생활고에 시달리지만 끓어오르는 정의감 때문에 수시로 광장에 선다. 양심과 원칙을 지켜 온 안젤라의 곁에는 암으로 투병하고, 아이를 잃고, 화재 사고를 겪고, 옛사랑을 다시 만나고, 한글을 배워 나가는 이웃들이 함께한다. 이런 일상의 경험담에 군부 독재 시절의 국가 폭력이, 남성 권력에 짓눌려 지워져 버린 여성들이, 낙태와 생명 윤리, 치매와 사회 복지 제도의 상관관계가 깃든다. 안젤라는 일상과 역사를 넘나들며 사람의 뼈와 살처럼 구분할 수 없는 '여성 공동체의 체험'을 기록해 낸다. 사회 참여의 기억을 씨줄로, 가난한 노년의 삶을 날줄로 삼아 여성 서사를 직조해 내는 것이다. 그리하여 통념과 겨루어 내는 이 엉뚱하고 명랑한 목소리는 새로운 노년 서사를 획득한다.『안젤라』에 실린 소설은 70년대부터 현재까지 자신의 기억과 경험을 의미화하는 소시민 여성의 목소리다. 역사적 흐름으로 연결되면서도 각기 다른 의제와 선명성을 품고 있다. 과거와 미래가 공존하는 주체적인 여성의 목소리는 연령을 초월하여 여성 공동체에 호소력을 발휘한다. 그리하여 안젤라처럼 고단한 삶을 헤쳐 온 노년의 여성들에게는 공감과 위로가, 인생의 방향을 고민하는 젊은 여성들에게는 조언과 격려가 되어 줄 것이다. 엄마와 딸이 함께 읽고 기억과 다짐을 나누는 긴 대화에 마중물이 되어 줄 것이다."
나의 커튼 뒤 연인,S000061695512,"모든 걸 잃어버린 그 순간,뜨거운 사랑이 시작됐다!한 여자와 한 남자의 달콤쌉싸름한 연애 이야기!여자는 교통사고로 두 다리를 잃고 장애인이 되면서 결혼을 약속한 남자에게 이별 통보를 받는다.  우울과 절망에 빠져 집 밖으로 나서지 않던 여자의 삶에 갑작스러운 변화가 찾아오는데…. 어느 날 카카오톡 오픈채팅 방을 접하게 되는 여자. 잘생기고 키 크고 번듯한 직업을 가진 남자와 이야기를 나눈 그날 이후, 모든 것이 바뀌기 시작했다. 매일 아침저녁으로 사랑을 속삭이면서 행복을 느끼는 여자는 드라마 속 여주인공이 된 것만 같다. 그 남자는 그녀에게 복권일까? 롤러코스터를 탄 듯 위태롭게 진행되는 사랑의 끝은 과연?"
평행세계 SNS로 재벌되는 방법 3,S000061776652,"처음엔 누군가의 장난질이라고 생각했다.하지만 직접 맞닥뜨려보니 대박도 이런 대박이 없었다.평행세계의 재벌들이 SNS를 한다고?재벌 되기가 이렇게 쉬운 일이었을 줄이야!“야, 재벌 너도 될 수 있어!”"
휴먼의 근사치(큰글자도서),S000061776535,"근미래, 이상기후로 생명체가 살아가기 어려워진 지구에서 인간과 AI가 조건 없는 우정으로 서로를 지켜내는 과정을 통해 인간과 비인간의 경계에 질문을 던지는 『휴먼의 근사치』는 떠오르는 신예 김나현 작가의 첫 장편소설이다. 엔터테인먼트사에서 영화를 분류하고 적합한 태그를 다는 주인공 한이소는 자신의 태그에만 오류를 일으키는 AI 로봇 ‘이드’로 인해 해고 위기에 놓인다. AI의 진화를 막기 위해 자신이 사라져야 하는 상황에서 한이소는 우연히 ‘이드’를 만나 자신에게 닥칠 위험을 전해 듣는 한편, 이드는 한이소의 탈출을 돕기에 이른다. 모든 관계 사이에서 ‘살아 있음’의 근거가 무엇인지 예리하게 파고드는 이 작품은 어떤 모습이든 상관없이 소중한 이들을 지키고자 낯선 여정에 오르는 인물들을 통해 누구도 혼자가 아니라는 위로를 선사한다."
푸른 괴물의 껍질 1~3권 북케이스 세트,S000061450806,"숲에서 태어나 그곳에서 살아가던 청회색의 괴물은 어느 날 자신의 영역에 버려진 한 아이, 페르닌을 발견한다. 겨울을 버틸 식량 정도로 생각하며 아이를 데려간 괴물은 그를 험하게 대하지만 점점 아이와 함께 살아가고 싶다는 감정을 느끼게 되고, 이제는 그가 다치지 않도록 옆에서 보살피며 보호해 주기 시작한다. 처음에는 호의를 받아 주지 않던 페르닌도 점점 마음을 열어 이름이 없던 괴물에게 이자르라는 이름도 붙여 주며 조금씩 옆자리를 내어 주게 된다. 하지만 행복한 미래를 꿈꾸던 것도 잠시. 괴물의 숲에 어느 마법사 무리가 나타나 페르닌을 데려가 버리고, 그렇게 둘은 기약 없는 이별을 맞이하게 된다. 시간이 흘러 10여 년 뒤, 다시는 만날 수 없을 거라 생각했던 페르닌이 성인이 된 모습으로 이자르의 앞에 나타나는데……. 멈춰 버렸던 그들의 이야기에 새로운 페이지가 쓰여진다."
노랜드(큰글자도서),S000061776833,"로봇과 동물, 인간의 공존을 보여준 《천 개의 파랑》, 외로움 속에 갇힌 자들과 뱀파이어의 로맨스를 그린 《밤에 찾아오는 구원자》, 식물의 소리를 듣는 외계인의 이야기 《나인》까지. 그야말로 종횡무진 활약해온 천선란 작가의 소설을 따라 읽어온 독자라면 아마도 이 질문이 하고 싶을 것이다. “사이보그, 뱀파이어, 외계인…… 그다음은 뭐지?” 그다음은 《노랜드》다. 이름 없는 땅에서 자라난 이야기다.상처 입은 존재들의 사랑과 회복의 서사를 우아하고 경이로운 소설적 상상력으로 보여주었던 천선란 작가가 신작 소설집 《노랜드》로 돌아왔다. 《노랜드》에는 멸망하는 세계 속에서도 느리지만 꿋꿋하게 희망을 곁에 두는 열 편의 작품이 담겨 있다. SF 소설이기도 하고 순문학이기도 하며, 아포칼립스 서사이자 추리와 스릴러를 넘나드는, 느리지만 자유롭고 아름답지만 무서운 이야기들이다. 큰글자도서 소개리더스원의 큰글자도서는 글자가 작아 독서에 어려움을 겪는 모든 분들에게 편안한 독서 환경을 제공함으로써 책 읽기의 즐거움을 되찾아 드리고자 합니다."
세 여자 1(큰글자도서),S000061776839,"혁명이 직업이고 역사가 직장이었던 사람들…“재산도 버렸고 애인과 가족도 버렸고 더 버릴 것이 없을 때는 목숨을 버렸다.” _본문 중에서세상을 바꾸고자 했던 세 명의 여성 혁명가가 있었다.20세기 초 경성, 상해, 모스크바, 평양을 무대로 그들이 꿈꾸었던 지옥 너머 봄날의 기록!이 소설은 한 장의 사진에서 시작됐다. 1920년대로 추정되는 식민지 조선, 청계천 개울물에서 단발을 한 세 여자가 물놀이를 하는 사진. 1990년 냉전시대의 마침표를 찍으며 한소수교가 이루어진 그 다음 해, 박헌영과 주세죽의 딸이며 소련의 모이세예프 무용학교 교수인 비비안나 박이 서울에 들어왔을 때, 그가 들고 온 여러 장의 사진 가운데 하나였다. 작가가 이 소설을 처음 구상한 것은 사진의 주인공 가운데 한 명인 허정숙을 발견한 힘이 컸다. 허정숙에 흥미를 가지고 들여다보다가‘신여성이자 독립운동가’라는 새로운 인물 군상이 눈에 들어오게 된 것이다. 박헌영, 임원근, 김단야…각각의 무게감은 다를지언정 일제강점기 독립운동과 한국 공산주의운동사에서 빼놓을 수 없는 이름들이다. 그런데, 이들의 동지이자 파트너였던 주세죽, 허정숙, 고명자 이 여성들은 왜 한 번도 제대로 조명되지 못했을까. 이 소설은 우리가 몰랐던 세 명의 여성 혁명가, 그들의 존재를 담담히 보여주고 있다. 또한 소설은 주인공 세 여자가 살다 간 시대적 배경이 말해주듯 이 여성들을 중심으로 주변 남자들의 인생과 함께 1920년대에서 1950년대에 걸쳐 한국 공산주의운동사를 폭넓게 다루고 있다. 작가 스스로 세 여자가 주인공이지만 역사가 또 다른 주인공이라고 말하는 이유이다. 디아스포라의 시대에 대륙으로 흩뿌려졌던 세 여자의 삶을, 그 세 갈래의 이야기를 따라가다 보니 자연히 1920년 상해에서 한국 공산주의운동이 시작돼서 1955년 주체사상의 등장과 1958년 연안파 숙청으로 한국에서 공산주의가 소멸하기까지의 과정을 다루게 되었다는 것이다. 한 사람의 인생처럼 역사에도 실수가 있고 착오가 있고 우연이 있고 행운도 있다. 목적과 정반대의 결과가 빚어지고 우연한 실수가 운명을 바꾸기도 함을 소설은 보여주고 있다.이 소설에서 주인공 세 여자를 비롯해 이름 석 자로 나오는 사람은 모두 실존인물이다. 등장인물들에 관한 역사기록을 기본으로 했고 그 사이사이를 상상력으로 메웠다. 작가는 역사기록에 반하는 상상력은 최대한 자제했고‘소설’이‘역사’를 배반하지 않도록 주의했다고 밝힌다.   작가가 작품 속 40년의 시간에서 가장 에너지를 쏟은 부분은 해방공간과 한국전쟁이다. 작가는 지금 한국사회의 구조적인 문제, 그 딜레마가 근본적으로 분단과 전쟁에서 시작되었고 지금도 해방공간의 연장선 위에 있다고 바라본다. 그래서 독자들이 이 소설을 통해 그 시대를 알고 지금을 이해하기를 바라며, 우리 사회의 근원을 들여다보고 마침내 끊임없이 반복되는 해방공간의 딜레마를 넘어서기를 기대하는 것이다."
안락사회,S000061696351,"일상성의 세계에서 벌어지는 폭력으로 인해 이 세계가 얼마나 고통스럽고 견딜 수 없는 세계인지 지속적으로 관심을 이어가는 작가의 시선!토지문학상 수상작 「안락사회」 수록영목문학상 수상작 「클리타임네스트라」 수록  첫 집필 시작 이후 16년 만에 펴내는 나우주 작가의 첫 소설집!   2021년 출간된 『일곱 편의 이야기, 일곱 번의 안부』에 실린 단편소설 7편(문학상 수상작 2편 수록)과 2022년, 절필 7년 만에 내놓은 신작 「봄의 시(詩)」까지! 여기에 작품해설을 추가한 나우주 작가의 소설집 『안락사회』가 ‘새롭게’ 출간되었다.  언제부턴가 MZ세대 사이에서 ‘이생망(이번 생은 망했다)’이라는 말이 회자 되다시피 한 것은 이들의 절실함이 얼마나 심각한지를 말해준다. 이들에게 ‘아프니까 청춘이다’, ‘당신은 괜찮다’, ‘이대로 괜찮다, 쉬어도 좋다’, ‘당신은 온전하다, 자신을 사랑하라’라는 말은 낭만적 거짓일 뿐이다.  최면과도 같은 달콤한 위로가 판을 치는 이 시대의 젊은이들은 주권 권력으로부터 추방당한 자들이다. 최소한의 희망에조차 기대는 것이 불가능할 때, 벗어날 길 없는 오늘의 무게에 압사당할 때 젊은이들은 사회로부터 스스로를 단호히 추방시키는 데까지 나아간다.   첫 소설집을 펴낸 나우주 작가의 작품들은 MZ세대가 스스로를 추방시킬 것이 아니라 오히려 제자리에 버티고 서서 절망과 고통을 직시할 것을 주문한다. 세대를 향한 강렬한 응시, 총체성에 바탕을 둔 서사, 그것을 드러내는 해학적인 문체, 이 세 가닥을 축으로 형상화한 작품들은 마이크로적 묘사에 치중한 개인의 내적 존재론에 함몰된 작품들과는 확연히 다르다. 서사 전개는 마치 그물망처럼 촘촘하면서도 중층적으로 직조된 세계로 단일한 서사구조와는 거리를 둔다. 눈에 익숙한 소재들이 동원되지만 그것들이 모여 만들어진 세계상은 익숙하면서도 낯설고, 친숙하면서도 섬뜩하다. 이전에 볼 수 없었던 또 다른 세계상을 재현함으로써 독자에게 심적 동요를 일으키고 그로 인한 마음의 파장은 여운이 길다. _작품 해설中 -조동선(작가)"
사랑과 욕망의 백과사전,S000061758060,"이 책은 이천도 저자의 한국장편소설이다. 이천도 저자의 사랑, 욕망, 순수에 관한 다양하고 흥미로운 이야기들이 수록되어 있다."
